threshold	alignment_size	SNPs
96	9500	4612809
96	9250	4612756
96	9000	4611014
96	8750	4614260
96	8500	4615945
96	8250	4618149
96	8000	4618619
96	7750	4616620
96	7500	4617465
96	7250	4616989
96	7000	4618499
96	6750	4617622
96	6500	4619823
96	6250	4619132
96	6000	4619736
96	5750	4619273
96	5500	4618131
96	5250	4617799
96	5000	4618520
96	4750	4619217
96	4500	4619810
96	4250	4618475
96	4000	4617162
96	3750	4620815
96	3500	4620225
96	3250	4618096
96	3000	4612260
96	2750	4608086
96	2500	4609378
96	2250	4606482
96	2000	4605707
96	1750	4606752
96	1500	4605253
96	1250	4605604
96	1000	4602826
96	750	4601309
96	500	4606232
96	250	4598040
96	100	4604404
96	75	4620117
96	50	4617851
96	25	4624059
96	10000	4607064
96	9750	4606499
96	9500	4606736
96	9250	4608484
96	9000	4610628
96	8750	4611873
96	8500	4608138
96	8250	4610716
96	8000	4613472
96	7750	4613640
96	7500	4613263
96	7250	4613360
96	7000	4614437
96	6750	4613818
96	6500	4614704
96	6250	4615220
96	6000	4614769
96	5750	4612381
96	5500	4606024
96	5250	4606226
96	5000	4605808
96	4750	4606247
96	4500	4606376
96	4250	4605380
96	4000	4605171
96	3750	4605471
96	3500	4606654
96	3250	4609183
96	3000	4604771
96	2750	4616921
96	2500	4615672
96	2250	4615617
96	2000	4618441
96	1750	4616479
96	1500	4614293
96	1250	4610305
96	1000	4603065
96	750	4616371
96	500	4616310
96	250	4615157
96	100	4588300
96	75	4600907
96	50	4566658
96	25	4596865
